DateTime,Entries,UniqueIPs
1501460914,73249,84844
1501461868,73220,84800
1501462878,73255,84832
1501463796,73210,84785
1501464757,73210,84783
1501465710,73193,84763
1501466685,73179,84754
1501467630,73214,84795
1501468602,73118,84682
1501469548,73172,84751
1501470533,73108,84680
1501471469,73154,84733
1501472428,73170,84756
1501473403,73121,84695
1501474356,73073,84642
1501475314,73075,84637
1501476277,73096,84666
1501477291,72984,84540
1501478205,72908,84449
1501479164,72891,84433
1501480114,72876,84412
1501481077,72865,84398
1501482038,72916,84462
1501482999,72749,84273
1501483965,72754,84272
1501484902,72788,84311
1501485851,72769,84287
1501486829,72599,84093
1501487780,72634,84139
1501488764,72538,84034
1501489713,72590,84094
1501490685,72486,83972
1501491704,72548,84046
1501492826,72544,84053
1501493780,72549,84058
1501494744,72520,84025
1501495712,72469,83962
1501496662,72488,83983
1501497638,72444,83931
1501498596,72460,83958
1501499548,72483,83990
1501500499,72469,83993
1501501467,72474,84010
1501502690,72411,83919
1501503646,72405,83913
1501504603,72387,83878
1501505554,72388,83892
1501506520,72419,83928
1501507508,72390,83882
1501508434,72400,83895
1501509399,72386,83853
1501510375,72357,83815
1501511321,72404,83865
1501512274,72370,83833
1501513321,72373,83833
1501514424,72376,83840
1501515389,72356,83806
1501516331,72356,83794
1501517314,72337,83773
1501518263,72333,83773
1501519242,72333,83771
1501520193,72355,83800
1501521161,72352,83795
1501522115,72381,83823
1501523076,72336,83775
1501524063,72350,83793
1501525007,72333,83752
1501525951,72355,83773
1501526930,72344,83754
1501528135,72350,83754
1501529065,72353,83753
1501530039,72327,83703
1501530995,72386,83774
1501531965,72412,83808
1501532902,72398,83768
1501533873,72379,83737
1501534896,72371,83715
1501535799,72343,83679
1501536764,72338,83661
1501537719,72277,83587
1501538693,72324,83633
1501539609,72318,83619
1501540597,72325,83630
1501541546,72354,83650
1501542515,72353,83639
1501543465,72383,83668
1501544439,72326,83603
1501545397,72325,83599
1501546365,72314,83570
1501547311,72312,83574
1501548263,72326,83587
1501549291,72368,83636
1501550209,72422,83699
1501551170,72479,83758
1501552109,72473,83750
1501553089,72521,83798
1501554041,72553,83850
1501554991,72526,83812
1501555958,72521,83811
1501556904,72457,83729
1501557861,72462,83740
1501558846,72427,83696
1501559799,72455,83720
1501560757,72357,83608
1501561707,72397,83655
1501562682,72373,83626
1501563708,72411,83665
1501564855,72352,83593
1501565785,72336,83578
1501566760,72361,83604
1501567721,72321,83560
1501568675,72313,83563
1501569652,72291,83529
1501570587,72269,83521
1501571567,72288,83545
1501572517,72309,83554
1501573477,72306,83555
1501574559,72286,83517
1501575629,72220,83447
1501576599,72270,83509
1501577555,72334,83587
1501578525,72360,83620
1501579462,72437,83711
1501580441,72468,83760
1501581394,72470,83766
1501582367,72481,83801
1501583305,72481,83797
1501584272,72503,83840
1501585298,72530,83867
1501586438,72543,83887
1501587646,72542,83888
1501588608,72578,83929
1501589616,72584,83920
1501590738,72607,83957
1501591721,72606,83962
1501592676,72619,83981
1501593627,72662,84032
1501594620,72643,84001
1501595548,72695,84069
1501596524,72708,84083
1501597462,72695,84053
1501598418,72719,84084
1501599387,72731,84100
1501600366,72703,84060
1501601570,72719,84083
1501602536,72702,84049
1501603475,72737,84090
1501604428,72744,84099
1501605413,72754,84108
1501606346,72755,84114
1501607327,72765,84123
1501608263,72801,84148
1501609244,72735,84072
1501610199,72744,84085
1501611324,72687,84010
1501612390,72699,84023
1501613324,72686,84021
1501614282,72737,84100
1501615226,72730,84076
1501616218,72748,84096
1501617146,72717,84039
1501618114,72727,84046
1501619062,72680,84001
1501620018,72699,84020
1501620990,72686,84006
1501621969,72697,84027
1501622924,72702,84047
1501623877,72705,84047
1501624909,72710,84054
1501626029,72714,84050
1501626988,72690,84028
1501627944,72657,83988
1501628920,72645,83979
1501629861,72666,84004
1501630829,72606,83928
1501631812,72659,83985
1501632788,72632,83948
1501633723,72634,83957
1501634663,72594,83904
1501635689,72607,83915
1501636622,72585,83883
1501637553,72624,83924
1501638530,72649,83940
1501639488,72635,83928
1501640460,72614,83901
1501641402,72587,83861
1501642348,72682,83968
1501643320,72630,83900
1501644285,72647,83916
1501645229,72692,83976
1501646201,72660,83931
1501647160,72640,83913
1501648121,72658,83933
1501649061,72723,84014
1501650122,72621,83884
1501651216,72620,83866
1501652202,72610,83867
1501653151,72609,83861
1501654111,72555,83803
1501655062,72532,83774
1501656055,72582,83837
1501657002,72621,83875
1501657954,72648,83909
1501658931,72644,83903
1501659866,72681,83945
1501660930,72602,83850
1501661904,72645,83902
1501663000,72532,83775
1501663946,72583,83839
1501664916,72591,83853
1501665861,72565,83827
1501666830,72565,83821
1501667808,72515,83764
1501668762,72542,83795
1501669720,72369,83616
1501670665,72399,83654
1501671689,72476,83739
1501672607,72480,83740
1501673554,72531,83806
1501674528,72512,83775
1501675485,72509,83767
1501676435,72427,83669
1501677401,72444,83682
1501678357,72381,83584
1501679359,72352,83555
1501680261,72381,83582
1501681227,72303,83491
1501682212,72334,83527
1501683184,72285,83479
1501684123,72320,83520
1501685063,72358,83566
1501686109,72393,83607
1501687021,72410,83627
1501687970,72448,83669
1501688923,72446,83678
1501689884,72494,83714
1501690859,72493,83723
1501691801,72461,83690
1501692749,72463,83700
1501693723,72461,83692
1501694684,72484,83733
1501696155,72536,83773
1501697072,72543,83781
1501698061,72523,83751
1501699248,72529,83757
1501700196,72551,83787
1501701172,72574,83808
1501702102,72551,83786
1501703082,72561,83807
1501704072,72580,83838
1501704985,72560,83809
1501705978,72578,83827
1501706904,72569,83827
1501708141,72531,83756
1501709061,72597,83850
1501710056,72596,83827
1501711014,72643,83895
1501711968,72636,83885
1501712921,72644,83881
1501713879,72655,83872
1501714892,72723,83963
1501716026,72650,83867
1501717264,72682,83896
1501718185,72723,83942
1501719191,72671,83860
1501720122,72688,83884
1501721080,72694,83887
1501722107,72711,83896
1501723013,72676,83855
1501723974,72704,83864
1501724920,72707,83857
1501725901,72673,83824
1501726865,72625,83772
1501727788,72675,83827
1501728788,72665,83819
1501729695,72721,83890
1501730659,72790,83974
1501731650,72783,83958
1501732620,72825,84016
1501733592,72822,84003
1501734515,72898,84104
1501735467,72928,84141
1501736578,72953,84170
1501737617,72964,84184
1501738593,72973,84201
1501739563,72974,84212
1501740777,73007,84246
1501741726,72991,84233
1501742677,72952,84190
1501743667,72888,84077
1501744595,72920,84125
1501745548,72891,84096
1501746531,72828,84020
1501747488,72795,83983
1501748433,72761,83936
1501749412,72753,83914
1501750353,72731,83886
1501751325,72709,83846
1501752276,72712,83844
1501753230,72702,83796
1501754220,72742,83835
1501755151,72726,83822
1501756128,72733,83825
1501757066,72713,83797
1501758106,72729,83819
1501759216,72713,83797
1501760202,72703,83768
1501761145,72682,83750
1501762112,72668,83739
1501763061,72636,83711
1501764027,72621,83693
1501764984,72633,83714
1501765983,72613,83692
1501766903,72615,83691
1501767861,72593,83661
1501768870,72587,83652
1501769805,72553,83608
1501770755,72542,83598
1501771737,72559,83602
1501772671,72599,83644
1501773634,72573,83624
1501774612,72572,83641
1501775551,72544,83621
1501776496,72502,83582
1501777463,72487,83570
1501778416,72466,83545
1501779714,72465,83555
1501780841,72439,83513
1501781784,72445,83504
1501782766,72431,83477
1501783868,72396,83427
1501784903,72383,83412
1501785855,72388,83420
1501786883,72397,83436
1501787815,72362,83395
1501788769,72379,83432
1501789707,72349,83406
1501790927,72364,83428
1501791878,72344,83391
1501792847,72303,83343
1501793796,72330,83376
1501794753,72350,83401
1501795723,72325,83360
1501796685,72300,83327
1501797703,72341,83385
1501798616,72367,83418
1501799571,72374,83426
1501800524,72381,83422
1501801473,72417,83458
1501802425,72392,83438
1501803413,72404,83460
1501804364,72421,83494
1501805320,72399,83470
1501806283,72394,83476
1501807249,72334,83410
1501808193,72339,83415
1501809168,72309,83365
1501810102,72324,83391
1501811073,72235,83285
1501812088,72232,83283
1501813013,72183,83230
1501813950,72200,83242
1501814939,72166,83205
1501815873,72210,83260
1501816830,72226,83280
1501817839,72221,83269
