DateTime,AddedIPs,RemovedIPs
1501555214,55,0
1501555513,61,0
1501555812,70,12
1501556112,77,0
1501556412,84,1
1501556713,75,0
1501557312,117,3
1501557613,24,0
1501557913,26,0
1501558212,28,0
1501558812,153,3
1501559113,53,0
1501559712,133,9
1501560012,63,0
1501560313,49,0
1501560611,35,0
1501561212,138,3
1501561520,67,0
1501561814,87,3
1501562111,76,3
1501562412,66,0
1501562712,57,0
1501563012,51,0
1501563312,87,3
1501563613,94,3
1501563913,67,0
1501564213,86,0
1501564511,84,0
1501564812,91,3
1501565115,65,0
1501565412,58,0
1501565712,64,3
1501566013,61,0
1501566314,83,0
1501566613,96,0
1501567214,110,6
1501567512,63,3
1501568112,180,0
1501568413,105,0
1501568722,86,3
1501569012,90,6
1501569312,59,3
1501569612,72,0
1501569912,76,0
1501570212,111,1
1501570513,96,6
1501570813,103,0
1501571113,69,0
1501571412,86,3
1501572012,193,0
1501572322,89,3
1501572612,97,0
1501572912,75,1
1501573213,97,0
1501573812,147,0
1501574112,68,9
1501574413,93,3
1501574713,77,0
1501575013,96,15
1501575312,85,4
1501575613,79,0
1501575913,42,3
1501576214,48,0
1501577712,1,0
1501579812,0,1
1501581312,0,1
1501589116,0,1
1501590316,0,1
1501593612,1,0
1501595113,0,1
1501596011,0,1
1501599011,0,1
1501599312,0,1
1501606813,1,0
1501610712,0,1
1501612812,1,0
1501620913,0,2
1501621212,0,1
1501628412,0,1
1501628713,0,1
1501632612,0,1
1501645813,0,1
1501652413,0,1
1501655412,0,1
1501666212,0,1
1501668312,1,0
1501670112,0,1
1501679112,1,0
1501680912,1,0
1501684213,3,0
1501689612,1,0
1501690812,1,0
1501704012,0,1
1501716612,0,1
1501719012,0,1
1501719613,1,0
1501721413,1,0
1501728011,1,0
1501731912,0,1
1501737612,0,1
1501742412,0,1
1501743312,0,1
1501745119,0,1
1501751712,0,1
1501754112,0,1
1501759213,0,1
1501762814,0,1
1501766413,1,0
1501769112,1,0
1501769413,0,1
1501776012,1,0
1501779612,0,2
1501785614,0,1
1501785913,0,1
1501787711,1,0
1501792212,1,0
1501794313,0,1
1501800313,1,0
1501802112,0,1
1501807812,0,1
1501808712,1,0
1501809012,1,0
1501809917,1,0
1501810213,17,0
1501810512,41,0
1501810812,64,0
1501811411,83,0
1501811712,24,0
1501812012,56,0
1501812312,54,3
1501812913,97,6
1501813212,70,1
1501813522,32,0
1501813812,56,0
1501814112,75,3
1501814414,33,0
1501814712,35,0
1501815313,86,0
1501815613,53,3
1501815912,46,0
1501816212,44,0
1501816515,61,6
1501816813,61,0
1501817114,57,0
1501817413,36,0
1501817712,47,0
1501818312,45,0
1501818612,38,0
1501819212,125,6
1501819512,46,6
1501820112,99,0
1501820413,34,0
1501821012,113,3
1501821313,49,0
1501821612,59,0
1501821912,80,0
1501822213,71,0
1501822511,69,0
1501822813,46,0
1501823112,88,0
1501823413,75,3
1501823713,81,0
1501824012,71,3
1501824322,68,3
1501824612,65,0
1501824912,87,0
1501825213,76,3
1501825812,138,3
1501826412,156,12
1501826713,70,0
1501827012,78,0
1501827312,62,3
1501827612,66,0
1501827925,77,0
1501828213,72,0
1501828813,151,3
1501829112,78,3
1501829414,87,0
1501829712,91,0
1501830012,106,3
1501830612,181,5
1501830913,86,3
1501831212,94,0
1501831514,83,1
1501831813,81,0
